2d,3d,label
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05ANG_20.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05DIS_5.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05FEA_5.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05HAP_5.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05SAD_5.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M05SUR_5.pt,1
2d/feat2d_M05ANG_5.pt,3d/feat3d_F56ANG_5.pt,-1
2d/feat2d_M05ANG_5.pt,3d/feat3d_M01ANG_5.pt,-1
2d/feat2d_M05ANG_6.pt,3d/feat3d_M05ANG_6.pt,1
2d/feat2d_M05ANG_6.pt,3d/feat3d_F57ANG_6.pt,-1
2d/feat2d_M05ANG_6.pt,3d/feat3d_M02ANG_6.pt,-1
2d/feat2d_M05ANG_7.pt,3d/feat3d_M05ANG_7.pt,1
2d/feat2d_M05ANG_7.pt,3d/feat3d_F58ANG_7.pt,-1
2d/feat2d_M05ANG_7.pt,3d/feat3d_M03ANG_7.pt,-1
2d/feat2d_M05ANG_8.pt,3d/feat3d_M05ANG_8.pt,1
2d/feat2d_M05ANG_8.pt,3d/feat3d_F01ANG_8.pt,-1
2d/feat2d_M05ANG_8.pt,3d/feat3d_M04ANG_8.pt,-1
2d/feat2d_M05ANG_9.pt,3d/feat3d_M05ANG_9.pt,1
2d/feat2d_M05ANG_9.pt,3d/feat3d_F02ANG_9.pt,-1
2d/feat2d_M05ANG_9.pt,3d/feat3d_M06ANG_9.pt,-1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05ANG_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05ANG_15.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05ANG_20.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05DIS_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05FEA_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05SAD_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M05SUR_10.pt,1
2d/feat2d_M05ANG_10.pt,3d/feat3d_F03ANG_10.pt,-1
2d/feat2d_M05ANG_10.pt,3d/feat3d_M07ANG_10.pt,-1
2d/feat2d_M05ANG_11.pt,3d/feat3d_M05ANG_11.pt,1
2d/feat2d_M05ANG_11.pt,3d/feat3d_F04ANG_11.pt,-1
2d/feat2d_M05ANG_11.pt,3d/feat3d_M08ANG_11.pt,-1
2d/feat2d_M05ANG_12.pt,3d/feat3d_M05ANG_12.pt,1
2d/feat2d_M05ANG_12.pt,3d/feat3d_F05ANG_12.pt,-1
2d/feat2d_M05ANG_12.pt,3d/feat3d_M09ANG_12.pt,-1
2d/feat2d_M05ANG_13.pt,3d/feat3d_M05ANG_13.pt,1
2d/feat2d_M05ANG_13.pt,3d/feat3d_F06ANG_13.pt,-1
2d/feat2d_M05ANG_13.pt,3d/feat3d_M10ANG_13.pt,-1
2d/feat2d_M05ANG_14.pt,3d/feat3d_M05ANG_14.pt,1
2d/feat2d_M05ANG_14.pt,3d/feat3d_F07ANG_14.pt,-1
2d/feat2d_M05ANG_14.pt,3d/feat3d_M11ANG_14.pt,-1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05ANG_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05ANG_20.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05DIS_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05SAD_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M05SUR_15.pt,1
2d/feat2d_M05ANG_15.pt,3d/feat3d_F08ANG_15.pt,-1
2d/feat2d_M05ANG_15.pt,3d/feat3d_M12ANG_15.pt,-1
2d/feat2d_M05ANG_16.pt,3d/feat3d_M05ANG_16.pt,1
2d/feat2d_M05ANG_16.pt,3d/feat3d_F09ANG_16.pt,-1
2d/feat2d_M05ANG_16.pt,3d/feat3d_M13ANG_16.pt,-1
2d/feat2d_M05ANG_17.pt,3d/feat3d_M05ANG_17.pt,1
2d/feat2d_M05ANG_17.pt,3d/feat3d_F10ANG_17.pt,-1
2d/feat2d_M05ANG_17.pt,3d/feat3d_M14ANG_17.pt,-1
2d/feat2d_M05ANG_18.pt,3d/feat3d_M05ANG_18.pt,1
2d/feat2d_M05ANG_18.pt,3d/feat3d_F11ANG_18.pt,-1
2d/feat2d_M05ANG_18.pt,3d/feat3d_M15ANG_18.pt,-1
2d/feat2d_M05ANG_19.pt,3d/feat3d_M05ANG_19.pt,1
2d/feat2d_M05ANG_19.pt,3d/feat3d_F12ANG_19.pt,-1
2d/feat2d_M05ANG_19.pt,3d/feat3d_M16ANG_19.pt,-1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05ANG_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05SAD_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M05SUR_20.pt,1
2d/feat2d_M05ANG_20.pt,3d/feat3d_F13ANG_20.pt,-1
2d/feat2d_M05ANG_20.pt,3d/feat3d_M17ANG_20.pt,-1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05DIS_0.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05DIS_5.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05DIS_10.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05DIS_15.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05FEA_0.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05HAP_0.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05SAD_0.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M05SUR_0.pt,1
2d/feat2d_M05DIS_0.pt,3d/feat3d_F14DIS_0.pt,-1
2d/feat2d_M05DIS_0.pt,3d/feat3d_M18DIS_0.pt,-1
2d/feat2d_M05DIS_1.pt,3d/feat3d_M05DIS_1.pt,1
2d/feat2d_M05DIS_1.pt,3d/feat3d_F15DIS_1.pt,-1
2d/feat2d_M05DIS_1.pt,3d/feat3d_M19DIS_1.pt,-1
2d/feat2d_M05DIS_2.pt,3d/feat3d_M05DIS_2.pt,1
2d/feat2d_M05DIS_2.pt,3d/feat3d_F16DIS_2.pt,-1
2d/feat2d_M05DIS_2.pt,3d/feat3d_M20DIS_2.pt,-1
2d/feat2d_M05DIS_3.pt,3d/feat3d_M05DIS_3.pt,1
2d/feat2d_M05DIS_3.pt,3d/feat3d_F17DIS_3.pt,-1
2d/feat2d_M05DIS_3.pt,3d/feat3d_M21DIS_3.pt,-1
2d/feat2d_M05DIS_4.pt,3d/feat3d_M05DIS_4.pt,1
2d/feat2d_M05DIS_4.pt,3d/feat3d_F18DIS_4.pt,-1
2d/feat2d_M05DIS_4.pt,3d/feat3d_M22DIS_4.pt,-1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05DIS_5.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05DIS_10.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05DIS_15.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05FEA_5.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05HAP_5.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05SAD_5.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M05SUR_5.pt,1
2d/feat2d_M05DIS_5.pt,3d/feat3d_F19DIS_5.pt,-1
2d/feat2d_M05DIS_5.pt,3d/feat3d_M23DIS_5.pt,-1
2d/feat2d_M05DIS_6.pt,3d/feat3d_M05DIS_6.pt,1
2d/feat2d_M05DIS_6.pt,3d/feat3d_F20DIS_6.pt,-1
2d/feat2d_M05DIS_6.pt,3d/feat3d_M24DIS_6.pt,-1
2d/feat2d_M05DIS_7.pt,3d/feat3d_M05DIS_7.pt,1
2d/feat2d_M05DIS_7.pt,3d/feat3d_F21DIS_7.pt,-1
2d/feat2d_M05DIS_7.pt,3d/feat3d_M25DIS_7.pt,-1
2d/feat2d_M05DIS_8.pt,3d/feat3d_M05DIS_8.pt,1
2d/feat2d_M05DIS_8.pt,3d/feat3d_F22DIS_8.pt,-1
2d/feat2d_M05DIS_8.pt,3d/feat3d_M26DIS_8.pt,-1
2d/feat2d_M05DIS_9.pt,3d/feat3d_M05DIS_9.pt,1
2d/feat2d_M05DIS_9.pt,3d/feat3d_F23DIS_9.pt,-1
2d/feat2d_M05DIS_9.pt,3d/feat3d_M27DIS_9.pt,-1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05DIS_10.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05DIS_15.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05FEA_10.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05SAD_10.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M05SUR_10.pt,1
2d/feat2d_M05DIS_10.pt,3d/feat3d_F24DIS_10.pt,-1
2d/feat2d_M05DIS_10.pt,3d/feat3d_M28DIS_10.pt,-1
2d/feat2d_M05DIS_11.pt,3d/feat3d_M05DIS_11.pt,1
2d/feat2d_M05DIS_11.pt,3d/feat3d_F25DIS_11.pt,-1
2d/feat2d_M05DIS_11.pt,3d/feat3d_M29DIS_11.pt,-1
2d/feat2d_M05DIS_12.pt,3d/feat3d_M05DIS_12.pt,1
2d/feat2d_M05DIS_12.pt,3d/feat3d_F26DIS_12.pt,-1
2d/feat2d_M05DIS_12.pt,3d/feat3d_M30DIS_12.pt,-1
2d/feat2d_M05DIS_13.pt,3d/feat3d_M05DIS_13.pt,1
2d/feat2d_M05DIS_13.pt,3d/feat3d_F27DIS_13.pt,-1
2d/feat2d_M05DIS_13.pt,3d/feat3d_M31DIS_13.pt,-1
2d/feat2d_M05DIS_14.pt,3d/feat3d_M05DIS_14.pt,1
2d/feat2d_M05DIS_14.pt,3d/feat3d_F28DIS_14.pt,-1
2d/feat2d_M05DIS_14.pt,3d/feat3d_M32DIS_14.pt,-1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05DIS_15.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05SAD_15.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M05SUR_15.pt,1
2d/feat2d_M05DIS_15.pt,3d/feat3d_F29DIS_15.pt,-1
2d/feat2d_M05DIS_15.pt,3d/feat3d_M33DIS_15.pt,-1
2d/feat2d_M05DIS_16.pt,3d/feat3d_M05DIS_16.pt,1
2d/feat2d_M05DIS_16.pt,3d/feat3d_F30DIS_16.pt,-1
2d/feat2d_M05DIS_16.pt,3d/feat3d_M34DIS_16.pt,-1
2d/feat2d_M05DIS_17.pt,3d/feat3d_M05DIS_17.pt,1
2d/feat2d_M05DIS_17.pt,3d/feat3d_F31DIS_17.pt,-1
2d/feat2d_M05DIS_17.pt,3d/feat3d_M35DIS_17.pt,-1
2d/feat2d_M05DIS_18.pt,3d/feat3d_M05DIS_18.pt,1
2d/feat2d_M05DIS_18.pt,3d/feat3d_F32DIS_18.pt,-1
2d/feat2d_M05DIS_18.pt,3d/feat3d_M36DIS_18.pt,-1
2d/feat2d_M05DIS_19.pt,3d/feat3d_M05DIS_19.pt,1
2d/feat2d_M05DIS_19.pt,3d/feat3d_F33DIS_19.pt,-1
2d/feat2d_M05DIS_19.pt,3d/feat3d_M37DIS_19.pt,-1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M05DIS_20.pt,1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M05SAD_20.pt,1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M05SUR_20.pt,1
2d/feat2d_M05DIS_20.pt,3d/feat3d_F34DIS_20.pt,-1
2d/feat2d_M05DIS_20.pt,3d/feat3d_M38DIS_20.pt,-1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05FEA_0.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05FEA_5.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05FEA_10.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05HAP_0.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05SAD_0.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M05SUR_0.pt,1
2d/feat2d_M05FEA_0.pt,3d/feat3d_F35FEA_0.pt,-1
2d/feat2d_M05FEA_0.pt,3d/feat3d_M39FEA_0.pt,-1
2d/feat2d_M05FEA_1.pt,3d/feat3d_M05FEA_1.pt,1
2d/feat2d_M05FEA_1.pt,3d/feat3d_F36FEA_1.pt,-1
2d/feat2d_M05FEA_1.pt,3d/feat3d_M40FEA_1.pt,-1
2d/feat2d_M05FEA_2.pt,3d/feat3d_M05FEA_2.pt,1
2d/feat2d_M05FEA_2.pt,3d/feat3d_F37FEA_2.pt,-1
2d/feat2d_M05FEA_2.pt,3d/feat3d_M41FEA_2.pt,-1
2d/feat2d_M05FEA_3.pt,3d/feat3d_M05FEA_3.pt,1
2d/feat2d_M05FEA_3.pt,3d/feat3d_F38FEA_3.pt,-1
2d/feat2d_M05FEA_3.pt,3d/feat3d_M42FEA_3.pt,-1
2d/feat2d_M05FEA_4.pt,3d/feat3d_M05FEA_4.pt,1
2d/feat2d_M05FEA_4.pt,3d/feat3d_F39FEA_4.pt,-1
2d/feat2d_M05FEA_4.pt,3d/feat3d_M43FEA_4.pt,-1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05FEA_5.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05FEA_10.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05HAP_5.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05SAD_5.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M05SUR_5.pt,1
2d/feat2d_M05FEA_5.pt,3d/feat3d_F40FEA_5.pt,-1
2d/feat2d_M05FEA_5.pt,3d/feat3d_M01FEA_5.pt,-1
2d/feat2d_M05FEA_6.pt,3d/feat3d_M05FEA_6.pt,1
2d/feat2d_M05FEA_6.pt,3d/feat3d_F41FEA_6.pt,-1
2d/feat2d_M05FEA_6.pt,3d/feat3d_M02FEA_6.pt,-1
2d/feat2d_M05FEA_7.pt,3d/feat3d_M05FEA_7.pt,1
2d/feat2d_M05FEA_7.pt,3d/feat3d_F42FEA_7.pt,-1
2d/feat2d_M05FEA_7.pt,3d/feat3d_M03FEA_7.pt,-1
2d/feat2d_M05FEA_8.pt,3d/feat3d_M05FEA_8.pt,1
2d/feat2d_M05FEA_8.pt,3d/feat3d_F43FEA_8.pt,-1
2d/feat2d_M05FEA_8.pt,3d/feat3d_M04FEA_8.pt,-1
2d/feat2d_M05FEA_9.pt,3d/feat3d_M05FEA_9.pt,1
2d/feat2d_M05FEA_9.pt,3d/feat3d_F44FEA_9.pt,-1
2d/feat2d_M05FEA_9.pt,3d/feat3d_M06FEA_9.pt,-1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05FEA_10.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05SAD_10.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M05SUR_10.pt,1
2d/feat2d_M05FEA_10.pt,3d/feat3d_F45FEA_10.pt,-1
2d/feat2d_M05FEA_10.pt,3d/feat3d_M07FEA_10.pt,-1
2d/feat2d_M05FEA_11.pt,3d/feat3d_M05FEA_11.pt,1
2d/feat2d_M05FEA_11.pt,3d/feat3d_F46FEA_11.pt,-1
2d/feat2d_M05FEA_11.pt,3d/feat3d_M08FEA_11.pt,-1
2d/feat2d_M05FEA_12.pt,3d/feat3d_M05FEA_12.pt,1
2d/feat2d_M05FEA_12.pt,3d/feat3d_F47FEA_12.pt,-1
2d/feat2d_M05FEA_12.pt,3d/feat3d_M09FEA_12.pt,-1
2d/feat2d_M05FEA_13.pt,3d/feat3d_M05FEA_13.pt,1
2d/feat2d_M05FEA_13.pt,3d/feat3d_F48FEA_13.pt,-1
2d/feat2d_M05FEA_13.pt,3d/feat3d_M10FEA_13.pt,-1
2d/feat2d_M05FEA_14.pt,3d/feat3d_M05FEA_14.pt,1
2d/feat2d_M05FEA_14.pt,3d/feat3d_F49FEA_14.pt,-1
2d/feat2d_M05FEA_14.pt,3d/feat3d_M11FEA_14.pt,-1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M05FEA_15.pt,1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M05SAD_15.pt,1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M05SUR_15.pt,1
2d/feat2d_M05FEA_15.pt,3d/feat3d_F50FEA_15.pt,-1
2d/feat2d_M05FEA_15.pt,3d/feat3d_M12FEA_15.pt,-1
2d/feat2d_M05FEA_16.pt,3d/feat3d_M05FEA_16.pt,1
2d/feat2d_M05FEA_16.pt,3d/feat3d_F51FEA_16.pt,-1
2d/feat2d_M05FEA_16.pt,3d/feat3d_M13FEA_16.pt,-1
2d/feat2d_M05FEA_17.pt,3d/feat3d_M05FEA_17.pt,1
2d/feat2d_M05FEA_17.pt,3d/feat3d_F52FEA_17.pt,-1
2d/feat2d_M05FEA_17.pt,3d/feat3d_M14FEA_17.pt,-1
2d/feat2d_M05FEA_18.pt,3d/feat3d_M05FEA_18.pt,1
2d/feat2d_M05FEA_18.pt,3d/feat3d_F53FEA_18.pt,-1
2d/feat2d_M05FEA_18.pt,3d/feat3d_M15FEA_18.pt,-1
2d/feat2d_M05FEA_19.pt,3d/feat3d_M05FEA_19.pt,1
2d/feat2d_M05FEA_19.pt,3d/feat3d_F54FEA_19.pt,-1
2d/feat2d_M05FEA_19.pt,3d/feat3d_M16FEA_19.pt,-1
2d/feat2d_M05FEA_20.pt,3d/feat3d_M05FEA_20.pt,1
2d/feat2d_M05FEA_20.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05FEA_20.pt,3d/feat3d_M05SAD_20.pt,1
2d/feat2d_M05FEA_20.pt,3d/feat3d_M05SUR_20.pt,1
2d/feat2d_M05FEA_20.pt,3d/feat3d_F55FEA_20.pt,-1
2d/feat2d_M05FEA_20.pt,3d/feat3d_M17FEA_20.pt,-1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05HAP_0.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05HAP_5.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05SAD_0.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M05SUR_0.pt,1
2d/feat2d_M05HAP_0.pt,3d/feat3d_F56HAP_0.pt,-1
2d/feat2d_M05HAP_0.pt,3d/feat3d_M18HAP_0.pt,-1
2d/feat2d_M05HAP_1.pt,3d/feat3d_M05HAP_1.pt,1
2d/feat2d_M05HAP_1.pt,3d/feat3d_F57HAP_1.pt,-1
2d/feat2d_M05HAP_1.pt,3d/feat3d_M19HAP_1.pt,-1
2d/feat2d_M05HAP_2.pt,3d/feat3d_M05HAP_2.pt,1
2d/feat2d_M05HAP_2.pt,3d/feat3d_F58HAP_2.pt,-1
2d/feat2d_M05HAP_2.pt,3d/feat3d_M20HAP_2.pt,-1
2d/feat2d_M05HAP_3.pt,3d/feat3d_M05HAP_3.pt,1
2d/feat2d_M05HAP_3.pt,3d/feat3d_F01HAP_3.pt,-1
2d/feat2d_M05HAP_3.pt,3d/feat3d_M21HAP_3.pt,-1
2d/feat2d_M05HAP_4.pt,3d/feat3d_M05HAP_4.pt,1
2d/feat2d_M05HAP_4.pt,3d/feat3d_F02HAP_4.pt,-1
2d/feat2d_M05HAP_4.pt,3d/feat3d_M22HAP_4.pt,-1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05HAP_5.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05SAD_5.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M05SUR_5.pt,1
2d/feat2d_M05HAP_5.pt,3d/feat3d_F03HAP_5.pt,-1
2d/feat2d_M05HAP_5.pt,3d/feat3d_M23HAP_5.pt,-1
2d/feat2d_M05HAP_6.pt,3d/feat3d_M05HAP_6.pt,1
2d/feat2d_M05HAP_6.pt,3d/feat3d_F04HAP_6.pt,-1
2d/feat2d_M05HAP_6.pt,3d/feat3d_M24HAP_6.pt,-1
2d/feat2d_M05HAP_7.pt,3d/feat3d_M05HAP_7.pt,1
2d/feat2d_M05HAP_7.pt,3d/feat3d_F05HAP_7.pt,-1
2d/feat2d_M05HAP_7.pt,3d/feat3d_M25HAP_7.pt,-1
2d/feat2d_M05HAP_8.pt,3d/feat3d_M05HAP_8.pt,1
2d/feat2d_M05HAP_8.pt,3d/feat3d_F06HAP_8.pt,-1
2d/feat2d_M05HAP_8.pt,3d/feat3d_M26HAP_8.pt,-1
2d/feat2d_M05HAP_9.pt,3d/feat3d_M05HAP_9.pt,1
2d/feat2d_M05HAP_9.pt,3d/feat3d_F07HAP_9.pt,-1
2d/feat2d_M05HAP_9.pt,3d/feat3d_M27HAP_9.pt,-1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M05HAP_10.pt,1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M05SAD_10.pt,1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M05SUR_10.pt,1
2d/feat2d_M05HAP_10.pt,3d/feat3d_F08HAP_10.pt,-1
2d/feat2d_M05HAP_10.pt,3d/feat3d_M28HAP_10.pt,-1
2d/feat2d_M05HAP_11.pt,3d/feat3d_M05HAP_11.pt,1
2d/feat2d_M05HAP_11.pt,3d/feat3d_F09HAP_11.pt,-1
2d/feat2d_M05HAP_11.pt,3d/feat3d_M29HAP_11.pt,-1
2d/feat2d_M05HAP_12.pt,3d/feat3d_M05HAP_12.pt,1
2d/feat2d_M05HAP_12.pt,3d/feat3d_F10HAP_12.pt,-1
2d/feat2d_M05HAP_12.pt,3d/feat3d_M30HAP_12.pt,-1
2d/feat2d_M05HAP_13.pt,3d/feat3d_M05HAP_13.pt,1
2d/feat2d_M05HAP_13.pt,3d/feat3d_F11HAP_13.pt,-1
2d/feat2d_M05HAP_13.pt,3d/feat3d_M31HAP_13.pt,-1
2d/feat2d_M05HAP_14.pt,3d/feat3d_M05HAP_14.pt,1
2d/feat2d_M05HAP_14.pt,3d/feat3d_F12HAP_14.pt,-1
2d/feat2d_M05HAP_14.pt,3d/feat3d_M32HAP_14.pt,-1
2d/feat2d_M05HAP_15.pt,3d/feat3d_M05HAP_15.pt,1
2d/feat2d_M05HAP_15.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05HAP_15.pt,3d/feat3d_M05SAD_15.pt,1
2d/feat2d_M05HAP_15.pt,3d/feat3d_M05SUR_15.pt,1
2d/feat2d_M05HAP_15.pt,3d/feat3d_F13HAP_15.pt,-1
2d/feat2d_M05HAP_15.pt,3d/feat3d_M33HAP_15.pt,-1
2d/feat2d_M05HAP_16.pt,3d/feat3d_M05HAP_16.pt,1
2d/feat2d_M05HAP_16.pt,3d/feat3d_F14HAP_16.pt,-1
2d/feat2d_M05HAP_16.pt,3d/feat3d_M34HAP_16.pt,-1
2d/feat2d_M05HAP_17.pt,3d/feat3d_M05HAP_17.pt,1
2d/feat2d_M05HAP_17.pt,3d/feat3d_F15HAP_17.pt,-1
2d/feat2d_M05HAP_17.pt,3d/feat3d_M35HAP_17.pt,-1
2d/feat2d_M05HAP_18.pt,3d/feat3d_M05HAP_18.pt,1
2d/feat2d_M05HAP_18.pt,3d/feat3d_F16HAP_18.pt,-1
2d/feat2d_M05HAP_18.pt,3d/feat3d_M36HAP_18.pt,-1
2d/feat2d_M05HAP_19.pt,3d/feat3d_M05HAP_19.pt,1
2d/feat2d_M05HAP_19.pt,3d/feat3d_F17HAP_19.pt,-1
2d/feat2d_M05HAP_19.pt,3d/feat3d_M37HAP_19.pt,-1
2d/feat2d_M05HAP_20.pt,3d/feat3d_M05HAP_20.pt,1
2d/feat2d_M05HAP_20.pt,3d/feat3d_M05SAD_20.pt,1
2d/feat2d_M05HAP_20.pt,3d/feat3d_M05SUR_20.pt,1
2d/feat2d_M05HAP_20.pt,3d/feat3d_F18HAP_20.pt,-1
2d/feat2d_M05HAP_20.pt,3d/feat3d_M38HAP_20.pt,-1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SAD_0.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SAD_5.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SAD_10.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SAD_15.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SAD_20.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M05SUR_0.pt,1
2d/feat2d_M05SAD_0.pt,3d/feat3d_F19SAD_0.pt,-1
2d/feat2d_M05SAD_0.pt,3d/feat3d_M39SAD_0.pt,-1
2d/feat2d_M05SAD_1.pt,3d/feat3d_M05SAD_1.pt,1
2d/feat2d_M05SAD_1.pt,3d/feat3d_F20SAD_1.pt,-1
